frame_num,left_ear,right_ear,ear,mar,phi,theta,label,valid
1,0.4917294009293272,0.3780735114102916,0.4349014561698094,0.20659029582517832,-122.44196756829045,26.888141018164188,1,1
2,0.48964295013500786,0.38120689954230613,0.435424924838657,0.18112734356471252,-123.75315666569152,27.990992984326862,1,1
3,0.5036369085816677,0.3825073754233051,0.44307214200248635,0.16985301552433246,-123.12025175907092,27.903979560760053,1,1
4,0.489167256237568,0.38333008513052136,0.4362486706840447,0.1769768178040972,-123.68755611615715,28.453990028051503,1,1
5,0.49436806884332096,0.3861685972604728,0.4402683330518969,0.16306674611225488,-124.23441320858569,28.980103880723522,1,1
6,0.4888965336880366,0.3806056041859912,0.4347510689370139,0.12913390202912353,-125.18931378928549,29.707770365939616,1,1
7,0.481302424324539,0.3893794170028334,0.43534092066368624,0.03098560489252731,-126.45280415577882,30.897542260361874,1,1
8,0.4853013822988835,0.3846310002175678,0.43496619125822567,0.010556488916987863,-125.40212067925079,29.99214279239882,1,1
9,0.48306304595214217,0.38160958166254794,0.43233631380734505,0.009827156122297844,-123.9758577503455,28.603873495749923,1,1
10,0.4782942159494895,0.3713054659396731,0.42479984094458134,0.006833222223888604,-124.72114387692187,29.270809357108817,1,1
11,0.47238104258815633,0.3805694521717656,0.42647524737996095,0.007289247169843424,-124.58069741889047,29.141734578776457,1,1
12,0.48906354986473216,0.3825892155523065,0.43582638270851937,0.006381655313150143,-124.01276803736006,28.670736297848,1,1
13,0.48485721628454265,0.3840451400886987,0.4344511781866207,0.009581078121050657,-125.38403653552568,29.93340587929836,1,1
14,0.48658662678218645,0.3953339053216883,0.4409602660519374,0.005151834476483715,-126.85485387134096,31.278110068634565,1,1
15,0.5081292501222755,0.39207727556569416,0.45010326284398483,0.0060740272441816385,-124.2950103045263,29.217788147676515,1,1
16,0.5081558774661725,0.3906427885822295,0.449399333024201,0.006756868968817142,-123.52355663015558,28.60466412561123,1,1
17,0.5085145726288087,0.39026235801890535,0.449388465323857,0.007938388295387656,-123.23029968809102,28.41820062382648,1,1
18,0.5098230118717904,0.39696835781615913,0.45339568484397474,0.008916786695622358,-123.03211462598371,28.226199166142095,1,1
19,0.5186522279994661,0.40116551030826275,0.4599088691538644,0.007493161700877725,-124.49698887003306,29.635060085285865,1,1
20,0.5187246730044075,0.3975643453995699,0.4581445092019887,0.006767845191288774,-123.08975779933981,28.459400755666266,1,1
21,0.5096744816928237,0.39666786947597205,0.4531711755843979,0.007684791609384012,-122.95315773097174,28.495117539662665,1,1
22,0.5189809540920811,0.3950069476196912,0.4569939508558861,0.005954113731479744,-123.90762316901046,29.157308106870236,1,1
23,0.5122390816988709,0.3880051478754483,0.4501221147871596,0.006976872130987778,-123.6093480796922,28.83859591021895,1,1
24,0.4984752767172692,0.39413963494931414,0.4463074558332917,0.007115892353757593,-124.63267314419741,29.376427263565873,1,1
25,0.48437124262118536,0.3793042044922776,0.43183772355673145,0.007774324843600443,-124.31647183340081,29.351932052470126,1,1
26,0.46820726367085885,0.37211405260955976,0.4201606581402093,0.008770135801825545,-124.38476042332665,29.38655479073706,1,1
27,0.4949350260805342,0.3787540706463849,0.43684454836345954,0.00733939325121042,-124.0784907875263,28.969544494800434,1,1
28,0.4915799536734353,0.3798024779786184,0.4356912158260269,0.006850169699709127,-124.43885252312955,29.282563592668662,1,1
29,0.5112864888600198,0.39256971971061577,0.4519281042853178,0.005481186785884075,-124.36815924120116,29.40075393572087,1,1
30,0.48784538210196826,0.37453361471295205,0.4311894984074601,0.005963620446661794,-125.49008334025231,30.523968815412157,1,1
31,0.45902745198244793,0.3663056068108917,0.4126665293966698,0.00629062713719578,-125.77148354541724,30.735852050417257,1,1
32,0.24068202726120158,0.11415200622670417,0.17741701674395288,0.00979516193588396,-126.82468554751053,32.107525158665545,0,1
33,0.06096888585194131,0.028128386760755613,0.04454863630634846,0.007293466693091182,-128.9430828362881,34.37271634713646,0,1
34,0.1074122890707759,0.0356685065686484,0.07154039781971215,0.007877345558652464,-128.214248570012,33.64106545041692,0,1
35,0.2932770093397908,0.14804895995479245,0.22066298464729162,0.005150623673138993,-128.05650942926567,33.11930872958031,0,1
36,0.3895567076494636,0.2541851567489325,0.32187093219919805,0.003726395540776408,-127.28027651022992,32.08057119048958,1,1
