frame_num,left_ear,right_ear,ear,mar,phi,theta,label,valid
1,0.3643559887801566,0.3200319031701395,0.3421939459751481,0.006767584580892723,-146.36695133268705,30.24206261574812,1,1
2,0.4738135284807522,0.3818143699050143,0.42781394919288324,0.007715451781185566,-148.8212908194803,32.94623746907697,1,1
3,0.468767272574259,0.380726514473343,0.424746893523801,0.007850547038656746,-145.42327525385704,30.778297248022277,1,1
4,0.49714350405027513,0.41837131463422367,0.4577574093422494,0.013351365782202057,-141.3393724401977,28.203580590700128,1,1
5,0.5246367458774869,0.42344572889875803,0.4740412373881224,0.010761584889888423,-139.1938335204371,26.39676905909184,1,1
6,0.5215170298901525,0.40819971667620697,0.4648583732831797,0.012286789777557748,-140.51853065799924,27.476137927301536,1,1
7,0.5305791994464976,0.420270274016741,0.4754247367316193,0.015340311510409535,-143.7631567672586,30.297451361776258,1,1
8,0.5502897153119679,0.4377209527483911,0.49400533403017954,0.016443014314845236,-144.98183517178188,31.00916149859955,1,1
9,0.5497100923180614,0.43840635471277045,0.49405822351541595,0.01624172180316176,-146.1034662458041,32.061135263087635,1,1
10,0.5615204713699287,0.43798470691810776,0.4997525891440182,0.014997651361580445,-139.3754513293079,27.002726501067762,1,1
11,0.5517402067618572,0.4375920788833721,0.4946661428226147,0.014131429961261852,-138.92374423028585,26.657793052871465,1,1
12,0.5609381677113647,0.44108333036259173,0.5010107490369782,0.017027414023902968,-145.49316181836338,31.633404049712457,1,1
13,0.5715415781654771,0.44518046503487063,0.5083610216001739,0.01832692940398929,-148.6049095689965,33.68378058945519,1,1
14,0.5745877988401091,0.4499344332806946,0.5122611160604018,0.014527970964047345,-145.72248567467472,31.79551172147268,1,1
15,0.583939475544307,0.4475245119024234,0.5157319937233652,0.015102705168744299,-146.2016699080361,32.38717576192155,1,1
16,0.5974262785891021,0.45523122938079036,0.5263287539849463,0.015630129271809488,-143.61471926787038,30.726721011432094,1,1
17,0.5830464844665517,0.44517601856248884,0.5141112515145203,0.014674033200913525,-148.0867956957887,33.412714724771654,1,1
18,0.597696515254517,0.44603475487057914,0.521865635062548,0.014000055257519637,-148.59131311398602,33.784701973057786,1,1
19,0.5882151005615608,0.4504138762026365,0.5193144883820986,0.013908142365046826,-145.10311553922017,31.782979047099904,1,1
20,0.5904730681686392,0.4507033616125404,0.5205882148905898,0.012734492738647886,-143.61690903198834,30.576925409324197,1,1
21,0.5908328682385028,0.4483510169488769,0.5195919425936899,0.012925785023413083,-147.45281846871362,33.266249366164594,1,1
22,0.5797556826334029,0.44305890267388703,0.511407292653645,0.014713970657171619,-145.7001119121823,32.188551823969384,1,1
23,0.5885923997121237,0.43938835665216935,0.5139903781821465,0.013873890022776449,-146.63636955795755,32.65166199736537,1,1
24,0.5924810887177492,0.4474651039003865,0.5199730963090679,0.016509676388411606,-146.57460940032055,32.55164048305596,1,1
25,0.6141729564041044,0.46202356694941216,0.5380982616767582,0.01697170086092374,-146.2332609827123,32.63754127104431,1,1
26,0.6027282321635309,0.46061497174134497,0.5316716019524379,0.019449381673810637,-147.7871231737828,33.57808992447522,1,1
27,0.596600091082082,0.4545878522608508,0.5255939716714664,0.019880790825509347,-144.97753085138905,31.253438284260106,1,1
28,0.6092381626936905,0.4590092301385322,0.5341236964161113,0.019468554840690395,-151.3208926909822,35.40587754581779,1,1
29,0.606523847859064,0.46082290015273675,0.5336733740059003,0.01631010230263595,-145.97809034871386,32.00345816271634,1,1
30,0.6019101070663703,0.455492337459832,0.5287012222631011,0.018078766527075754,-155.35207153297205,37.638522680864774,1,1
31,0.5997202615632797,0.4538979222301417,0.5268090918967108,0.016891919048859158,-157.09716948546972,38.520681909572446,1,1
32,0.5946403095769027,0.45732017432129696,0.5259802419490999,0.015203662798416208,-151.95567232136915,35.571824972079746,1,1
33,0.5915053658137077,0.45596982388619284,0.5237375948499503,0.016125334755612418,-153.67136458081148,36.5598838508469,1,1
34,0.5866091270879783,0.46057442101238427,0.5235917740501813,0.015850634992646828,-151.52594159774551,35.38963231327764,1,1
35,0.5734351795313244,0.4514848645949088,0.5124600220631166,0.014100918375924068,-148.7512948575438,33.24687152778511,1,1
36,0.5863756492154382,0.4492072696004153,0.5177914594079267,0.015414772199359337,-150.22299126311347,34.388022017050524,1,1
37,0.5821678334749002,0.43881381160817756,0.5104908225415389,0.017410356638692358,-153.54883773682536,36.47265823040278,1,1
38,0.5847374369396199,0.44131089328839446,0.5130241651140072,0.014851277864725489,-149.622143014358,34.32234799608737,1,1
39,0.590336620042642,0.4468140757594769,0.5185753479010594,0.013662118600478156,-150.77929687069454,35.0524490212001,1,1
40,0.6066581550152029,0.4558967229512918,0.5312774389832473,0.018303194166873392,-150.96545885040732,35.18847071734453,1,1
41,0.6102792774438478,0.4585884744262715,0.5344338759350596,0.016139163162166216,-149.86697123592438,34.334199934404936,1,1
42,0.5888250936444042,0.44897997516303684,0.5189025344037205,0.01610034872082284,-145.6939708952054,31.752964997817394,1,1
43,0.6035578280074676,0.45357049571487823,0.5285641618611729,0.014897110261347622,-150.77468286115231,34.945531490472526,1,1
44,0.6003742934601448,0.44917105773480637,0.5247726755974755,0.014484892248988005,-152.05390161134727,35.54252895413849,1,1
45,0.5893030406997903,0.4355045391624429,0.5124037899311167,0.015260327259057346,-148.23375879672076,33.0780014348998,1,1
46,0.6168705008745493,0.4467202422819791,0.5317953715782642,0.0157894362285301,-148.76284210709545,33.50997386680155,1,1
47,0.6273849488447538,0.4530930244280801,0.540238986636417,0.016355739542291355,-149.42618865711768,34.086521797169766,1,1
48,0.6252869152555929,0.4581576616047454,0.5417222884301691,0.0178822168406289,-148.705887135764,33.67104838784086,1,1
49,0.5897257703120569,0.4453749388497722,0.5175503545809146,0.010407000620769996,-147.7065556416036,32.55991327309238,1,1
50,0.5942123410314203,0.44827012240079195,0.5212412317161061,0.01124614781961322,-145.4929940164946,31.095004678216796,1,1
51,0.5783990073219689,0.4353291598820163,0.5068640836019926,0.008215377324814347,-150.61385059379396,34.75256630413859,1,1
52,0.5909632586453678,0.44164037663902517,0.5163018176421965,0.011365308782908085,-143.67029069506148,30.02585307325938,1,1
53,0.5872149780948531,0.4395622776295227,0.513388627862188,0.010097881299514921,-142.60717898136278,29.430924673072763,1,1
54,0.5968171034317398,0.4427199493094725,0.5197685263706061,0.010568432807221669,-140.34362008140195,27.840941421372975,1,1
55,0.5897237979207417,0.43883883849592575,0.5142813182083337,0.010178279933515902,-139.7422935041468,27.20972917690846,1,1
56,0.5954947793458399,0.4389722208144429,0.5172335000801415,0.013155800610795803,-141.9379974642485,29.02747424397504,1,1
57,0.585652558072994,0.43582471635812414,0.5107386372155591,0.01442823051335165,-139.31007900328888,27.29486417733834,1,1
58,0.589703242118006,0.4411195403951014,0.5154113912565537,0.013560614214216447,-138.64749030204462,26.87856013242027,1,1
59,0.6095519212047131,0.4473184666023832,0.5284351939035482,0.01290642243017862,-137.49070313344598,26.08377794300304,1,1
60,0.5932465336165236,0.4359632778036221,0.5146049057100728,0.014859061567802867,-137.880893138536,26.205366334083923,1,1
61,0.6103404742523638,0.4272838051465322,0.5188121396994481,0.014814032140263344,-141.15199447762222,28.94913442928156,1,1
62,0.5944304948366104,0.4260180321925396,0.510224263514575,0.014532823134604694,-140.68943748640373,28.700859263911163,1,1
63,0.627505203697177,0.43092342013125967,0.5292143119142183,0.015548912908261565,-139.35692006267303,27.40996065248853,1,1
64,0.6327100157784434,0.4374158930638732,0.5350629544211583,0.01401540909891143,-135.7630350114098,25.23102741787035,1,1
65,0.625473061423061,0.42925035463710054,0.5273617080300808,0.017749279743161907,-139.9065151216828,28.015524714759014,1,1
66,0.6290742564797482,0.4319591696521299,0.5305167130659391,0.01970186597999631,-137.21464678561733,26.176375914663815,1,1
67,0.6157622035434686,0.421011201747082,0.5183867026452753,0.018656960673787776,-136.97483144303845,26.127303170748384,1,1
68,0.6020646922937107,0.4185799774445628,0.5103223348691368,0.017765337794829514,-137.20952577793236,26.203007122120876,1,1
69,0.5932801575691847,0.4248094431202943,0.5090448003447395,0.021858931781011958,-140.21798126862717,28.361494059344498,1,1
70,0.5864003627436009,0.43303653672225534,0.5097184497329281,0.020163084455551823,-137.4474002076034,26.311978466555388,1,1
71,0.5786671782221898,0.4280682520365485,0.5033677151293692,0.021193138520673213,-139.4134599762474,27.912006061253386,1,1
72,0.551922102480339,0.41430426252015223,0.4831131825002456,0.022567917636937253,-136.18320871948157,25.609567515819165,1,1
73,0.5486118024322815,0.3983617258472045,0.473486764139743,0.02031955990016764,-133.67361965349411,23.745085160550627,1,1
74,0.5226022130695442,0.39089230656753715,0.4567472598185407,0.024819055872431568,-130.26032508369772,21.41511669685914,1,1
75,0.5163453424144024,0.3887523859204197,0.4525488641674111,0.025725705931717198,-128.38488035920818,20.069270884762343,1,1
76,0.5186309361982134,0.3827679322396597,0.45069943421893655,0.024730268029163668,-126.20459264750257,18.31722825194283,1,1
77,0.500405501344898,0.36911793463175174,0.43476171798832486,0.021039806622662117,-125.77877194623936,18.223656678136983,1,1
78,0.45783317223066117,0.3407723318855082,0.3993027520580847,0.02875203107045732,-124.47874015733504,17.817683507694646,1,1
79,0.47210167936299086,0.34114719061156024,0.4066244349872755,0.07781352612797222,-123.57467520029438,17.400992618602583,1,1
80,0.44717225672215555,0.3104101883980975,0.37879122256012654,0.09263330556980463,-122.36570793139563,16.24769879189439,1,1
81,0.4510253011540384,0.31472085720563203,0.3828730791798352,0.1342573525915413,-122.20309814497382,16.335543451345217,1,1
82,0.4749196588501924,0.3170558546717149,0.39598775676095366,0.14310293096793059,-121.87677985433552,15.724563922888299,1,1
83,0.44830179923234803,0.2794108709436299,0.363856335087989,0.2188428564240606,-122.11677066269161,15.737468534895147,1,1
84,0.42911174038168154,0.27267700562204505,0.3508943730018633,0.2761155251353225,-120.75004206387824,14.543394666695109,1,1
85,0.48713049809548187,0.29596037360662775,0.39154543585105483,0.27579188379263014,-121.34914937772555,15.145878175988845,1,1
86,0.46149434670845796,0.26394031040507776,0.36271732855676786,0.30676756060794586,-122.01301474544488,16.19372349900616,1,1
87,0.446885977557149,0.2511741359864616,0.3490300567718053,0.3150411822035711,-121.85853604533631,16.262639351531316,1,1
88,0.4738382229721504,0.2657754216917113,0.36980682233193085,0.3223733550267783,-121.96255581249258,16.34617137164323,1,1
89,0.5048577615553818,0.29351969783901216,0.399188729697197,0.3248770340986665,-121.55716989912526,15.971789680577176,1,1
90,0.5186791809108914,0.3194044140347953,0.4190417974728433,0.3786461398246396,-119.95025547306693,14.383424445965128,1,1
91,0.5204503283789279,0.32532669578524787,0.4228885120820879,0.3802731030919529,-119.22979907451605,13.783236768855895,1,1
92,0.5207024270444397,0.3153188916040713,0.4180106593242555,0.3980099256760187,-118.875834927142,13.54057499957315,1,1
93,0.5135657627018093,0.32317530532123245,0.4183705340115209,0.3914062577550578,-118.46845264545028,12.964623432145379,1,1
94,0.5081002186849134,0.3121972060688853,0.4101487123768993,0.37942039392370674,-117.69669133319995,11.788551344811598,1,1
95,0.4918849741067681,0.3245993242907937,0.4082421491987809,0.45736638234740845,-116.27001783094629,10.610685029051245,1,1
96,0.512481449474443,0.34765647836242347,0.4300689639184332,0.4763601279940764,-116.34884685808112,10.69827474289884,1,1
97,0.539887542281712,0.3525989189571357,0.44624323061942384,0.4847855503678311,-116.20479301932616,10.644570102372791,1,1
98,0.5468486469716608,0.36239360848323465,0.4546211277274477,0.5164691923384288,-116.33984209234985,10.918944094676267,1,1
99,0.5344116634015086,0.3443554383214331,0.43938355086147085,0.48162395365401905,-115.90905004807301,10.38029629760766,1,1
100,0.573074355365656,0.3727582196809955,0.4729162875233257,0.5178757545592391,-117.28831128546975,11.47083490109099,1,1
101,0.56550635680816,0.3750356631880613,0.47027100999811067,0.6011151116501082,-116.5977532776218,10.666386158777069,1,1
102,0.5716378370000902,0.37653455863181096,0.47408619781595057,0.5605133460119264,-115.77445046345986,10.048156828299849,1,1
103,0.5722256781926279,0.36736943528966604,0.469797556741147,0.601048105683851,-115.87302371079147,10.524499626567415,1,1
104,0.5721288816642378,0.37947904850373537,0.4758039650839866,0.6901462931424274,-115.04335292333828,9.599390883247237,1,1
105,0.6266650700303648,0.4047561247112362,0.5157105973708005,0.6763749120611933,-116.44770552316808,10.546795982118937,1,1
106,0.5656721510934265,0.386648682057869,0.4761604165756478,0.7098448262743798,-115.9910324041205,10.711538039197908,1,1
107,0.594481565199853,0.3927093440033265,0.4935954546015897,0.673679515342488,-114.31109210870032,7.770007196892852,1,1
108,0.6649389847802222,0.4089208452028217,0.5369299149915219,0.6632631874794164,-114.09376870793604,7.6435359627860775,1,1
109,0.6567206743070346,0.41065812230582177,0.5336893983064281,0.6649759781968595,-114.66846561463674,8.112794910877103,1,1
110,0.6241069828816701,0.39948800852548794,0.511797495703579,0.6922940982901713,-114.39933072757873,8.141083185025442,1,1
111,0.6936910446663218,0.4370577657306649,0.5653744051984934,0.6379493047246461,-114.30249017434464,8.286404020179944,1,1
112,0.6913320962986318,0.43397200891192234,0.5626520526052771,0.5662598074047307,-114.8482616332551,8.44675808345738,1,1
113,0.6061695799944927,0.3576001886582469,0.4818848843263698,0.5565954239720686,-113.97530156912747,8.27091419903957,1,1
114,0.1510579843819999,0.0829514418556627,0.1170047131188313,0.5220380683182309,-117.2960189598291,11.987416845268871,0,1
115,0.14716709135161846,0.07360401742027108,0.11038555438594477,0.49094587210644003,-117.30638998402632,11.868046350929154,0,1
116,0.14071451869699478,0.07800711304286348,0.10936081586992913,0.40034795073245794,-117.08980223585301,12.567929934001427,0,1
117,0.17530071105925918,0.09516548136123673,0.13523309621024796,0.35875802124369727,-116.71687908390989,11.649981827368459,0,1
118,0.3430475537671463,0.15157688031190178,0.24731221703952405,0.34791163189007124,-113.87611289252386,8.080890434805093,0,1
119,0.49013361900158453,0.1900521406101376,0.34009287980586106,0.3584663930135749,-111.9849218284035,6.880804037793139,0,1
120,0.5006738367696407,0.22062814422693944,0.3606509904982901,0.35833897035285533,-112.92569914709509,7.188616202726975,1,1
121,0.5343290097024631,0.24277459351160172,0.3885518016070324,0.3315285291562839,-112.06547417998496,6.805193313594943,1,1
122,0.5955606226430059,0.25381783617551323,0.42468922940925957,0.3526560396032919,-110.67194711868126,4.322971752572458,1,1
123,0.5983084854403437,0.2496323223000121,0.42397040387017787,0.2916194548060545,-112.27645148177685,5.991906812536813,1,1
124,0.5852794208242375,0.2635406403837229,0.4244100306039802,0.2793901693980986,-111.30746549114244,5.038808280346982,1,1
125,0.5804146880498949,0.25395413109784604,0.4171844095738705,0.18468860794005051,-110.83496018034198,4.212125309839137,1,1
126,0.6001998938369132,0.26355966064988334,0.43187977724339827,0.09699759349471059,-110.59337977573232,4.60404501128562,1,1
127,0.6235443017797833,0.2626159615275043,0.4430801316536438,0.04272856610740254,-110.95871065477999,5.558515310753322,1,1
128,0.6466719797385413,0.2764281335884401,0.4615500566634907,0.025704164624102112,-110.53632433573286,4.862053023118514,1,1
129,0.6589510701116612,0.27024867834017274,0.464599874225917,0.027467457116215847,-110.9399382778382,5.474196832790015,1,1
130,0.6317131787807788,0.2598443292474247,0.4457787540141017,0.02027619399785078,-117.3696823842512,11.907205684133089,1,1
131,0.631549811416203,0.24144284201783617,0.4364963267170196,0.018487898295076605,-161.08964862144256,33.33967830414707,1,1
132,0.6589203753662977,0.25837841355692864,0.4586493944616131,0.026130028706643278,-112.06815786783976,9.195151352616433,1,1
133,0.7203002784188591,0.29816794758018805,0.5092341129995236,0.021237663207059197,-109.20246494921278,3.8740683714002397,1,1
