frame_num,left_ear,right_ear,ear,mar,phi,theta,label,valid
1,0.40859251452224943,0.34924754391047613,0.3789200292163628,0.24912719782326237,-133.8515131658484,33.190217167943594,1,1
2,0.3389126377411968,0.2661332644885128,0.30252295111485483,0.3090077543529381,-128.69265650575974,32.83903286362027,1,1
3,0.4140665731097507,0.33026297897766327,0.372164776043707,0.32498206041253536,-131.55737123639295,32.57041487158502,1,1
4,0.45242653721418163,0.38129929076821684,0.41686291399119924,0.29964802955147135,-133.3874630668567,33.913787426353096,1,1
5,0.46913682297848486,0.40654141580873965,0.43783911939361225,0.2729583796482751,-134.61584571344937,34.95393252743331,1,1
6,0.4765011478337158,0.4141329939770655,0.44531707090539063,0.26718803169580624,-131.02320347543125,35.763710868361166,1,1
7,0.4786555911887643,0.4205493492561325,0.44960247022244837,0.29705036543729474,-133.43751576686458,35.165761960269705,1,1
8,0.4915529113098331,0.42582248895994335,0.45868770013488824,0.3122759280263831,-132.46314723719757,32.920574385980146,1,1
9,0.48484926937743644,0.41480062363792153,0.449824946507679,0.33614143107477046,-128.852091667251,33.72102620585109,1,1
10,0.4616489442169273,0.3921468026010319,0.4268978734089796,0.3215441874595772,-129.77498892638283,34.78205155484043,1,1
11,0.45470765791733697,0.3911808168897083,0.4229442374035226,0.2978919964665957,-133.67887347581126,35.07884983168867,1,1
12,0.44899200192803185,0.39042969400858774,0.4197108479683098,0.25801736799479674,-132.1224340302069,35.4890866493103,1,1
13,0.4474014565952038,0.38702693709415564,0.41721419684467975,0.25523080983381985,-131.12590502946117,34.48194492076243,1,1
14,0.4340987800992054,0.37816130426955,0.4061300421843777,0.2427989990168029,-136.8079606499997,36.44448794024981,1,1
15,0.43797122279733597,0.3822312348919446,0.4101012288446403,0.2535838580572401,-132.9654508190487,36.17963653847678,1,1
16,0.4381265041639521,0.3897095163966878,0.41391801028031994,0.25408877636663874,-128.79418050381219,31.84522965242391,1,1
17,0.4383326028347688,0.38488931275486943,0.41161095779481915,0.2636441851708506,-131.72079813371855,35.811154134371385,1,1
18,0.44282958324940036,0.3930505916668538,0.41794008745812705,0.2584337832444315,-131.760978109373,35.83208128080918,1,1
19,0.43686088592351935,0.3911756405499071,0.4140182632367132,0.26549146141788055,-131.30907475604866,35.50425748821447,1,1
20,0.44331792408573584,0.39340678556522785,0.41836235482548184,0.24753963050784242,-129.3013952451256,32.57547064963364,1,1
21,0.4414565002144249,0.39396559686877264,0.4177110485415988,0.25664083847961505,-133.13141987485383,35.688855552711786,1,1
22,0.43528666571377067,0.3904714378106571,0.41287905176221384,0.25698209477693784,-122.64187035662852,24.682779246665643,1,1
23,0.42572351886936816,0.3778768120357336,0.4018001654525509,0.2523726269018345,-133.90445549611425,35.71062606347818,1,1
24,0.41874798362930254,0.37049494242859354,0.39462146302894807,0.25497702573655745,-132.36090290063746,35.83741916571803,1,1
25,0.4297669015479456,0.3679867390726974,0.3988768203103215,0.25670481067882045,-133.8097492638321,36.39566618900083,1,1
26,0.4142770810037233,0.3595261418960464,0.3869016114498849,0.25754432322722876,-134.54422365511718,36.597316035443164,1,1
27,0.3814732871558961,0.32662499567835324,0.3540491414171247,0.2577141073847582,-134.70038277033686,36.568972568671455,1,1
28,0.35539416434830595,0.30612563573575635,0.33075990004203115,0.26909026810011205,-134.8135443482789,36.08250152822039,1,1
29,0.36526117442035416,0.31233451133199386,0.338797842876174,0.272668877652525,-134.4555058238744,35.976995371848076,1,1
30,0.35598359008198655,0.3109995404875041,0.33349156528474533,0.27156210407390374,-136.04288888199943,37.41102865203174,1,1
31,0.3555976287359862,0.32588880977507484,0.3407432192555305,0.27077347830568954,-134.4831401017195,36.23640800679544,1,1
32,0.3432510942609765,0.31957735473954657,0.33141422450026153,0.28049742564269997,-134.03049427100268,36.69082521698924,1,1
33,0.36930221834710125,0.3188548636961248,0.34407854102161306,0.27988971409227625,-134.1577378813464,37.54274376840497,1,1
34,0.20724092019889304,0.23883867460114974,0.2230397974000214,0.2658634036315136,-132.96988593886948,37.191521709044686,1,1
35,0.11390417747059751,0.16313700514903523,0.13852059130981637,0.23451700978931014,-131.97029385334147,37.48631648318588,0,1
36,0.09262016445029612,0.14433724515775076,0.11847870480402345,0.1774177958046207,-131.87047606740057,37.2557920658704,0,1
37,0.20575642251697412,0.3000154557435188,0.2528859391302465,0.19212267553298149,-130.6502848996943,35.108653026717384,1,1
38,0.37064292147953837,0.45640363322431127,0.41352327735192485,0.20980176848614984,-126.89587620507466,31.803064306756763,1,1
39,0.4042310393333366,0.49349947427609475,0.4488652568047157,0.22020931336329924,-125.90225617869514,29.489856019794985,1,1
40,0.4377767084750403,0.5208920265695535,0.47933436752229686,0.2275226372062614,-124.89208428069549,27.966335383716647,1,1
41,0.45179117558264015,0.5135212932889849,0.4826562344358125,0.24093660841321454,-124.3061702741188,26.199911961352136,1,1
42,0.4451869538427635,0.5004500991633298,0.4728185265030467,0.2568195605207327,-123.71396614946148,26.235804503790686,1,1
43,0.4358260603608159,0.4924933516519636,0.4641597060063898,0.2670695329817958,-123.76707852884292,26.37137720958217,1,1
44,0.4413708466145285,0.49735462810507264,0.4693627373598006,0.27724950424752703,-124.33046824113438,26.220471561635737,1,1
45,0.4427315501718617,0.49243971045711393,0.46758563031448785,0.26942245675135956,-124.05889080244675,25.45875002774793,1,1
46,0.4433533992951249,0.49834410223953435,0.4708487507673296,0.27786715137544604,-124.2011266247575,25.231742112716503,1,1
47,0.462569601448191,0.524227982245125,0.493398791846658,0.27865640810922987,-124.33141060602668,25.823820598678633,1,1
48,0.44163684424147726,0.5054591860524523,0.47354801514696476,0.27885116584675246,-124.82360448145575,26.549449485275577,1,1
49,0.42720971002937197,0.4858122795845676,0.45651099480696977,0.253836819535103,-125.05658382143757,27.28882880847576,1,1
50,0.33491979268456706,0.42901192632229185,0.38196585950342943,0.24304367988309078,-125.0344215712477,27.79067036279919,1,1
51,0.08415925191712112,0.1298219737013843,0.1069906128092527,0.23454965055466856,-126.44853294581765,31.94658236789988,0,1
52,0.04914573461709647,0.07601828927536257,0.06258201194622952,0.23835611547271784,-126.12442979069539,33.960214093011814,0,1
53,0.041257507899785315,0.09341715378432741,0.06733733084205637,0.20739119511172302,-127.64369318685203,37.31491821765322,0,1
54,0.07638562610983111,0.11351083966455174,0.09494823288719142,0.21240609963220142,-126.94943330620754,37.88622396633026,0,1
55,0.15049469335578655,0.13843526602098782,0.14446497968838717,0.1841932525335435,-125.896278968519,37.71840909040762,0,1
56,0.20261980148416914,0.2572579077553145,0.2299388546197418,0.13457868597746803,-124.66405812279505,37.970665219512384,1,1
57,0.307459297701795,0.31925540872804586,0.3133573532149204,0.11087597668245955,-125.42647964773221,38.199550447702116,1,1
