frame_num,left_ear,right_ear,ear,mar,phi,theta,label,valid
1,0.5180041818386487,0.43030110777832326,0.47415264480848596,0.02559740395419084,-120.79677394966356,27.366778311763323,1,1
2,0.5202989352755779,0.429018776301059,0.47465885578831846,0.024160517713138003,-118.84878698017567,25.552350413789714,1,1
3,0.5273535181517416,0.43555601656740717,0.4814547673595744,0.03394656061410258,-119.43409407649317,26.12787982961144,1,1
4,0.5158664506727966,0.4347315026265488,0.4752989766496727,0.02113019329309054,-119.65061615439049,26.504375240269596,1,1
5,0.5200227875316035,0.43181293060048037,0.4759178590660419,0.03010163475731149,-119.3810060207579,26.03706183542296,1,1
6,0.5167141885686832,0.4298650366986374,0.4732896126336603,0.030540839793725887,-119.32454114608008,26.022873282820875,1,1
7,0.5208825653458433,0.43132865726203345,0.47610561130393836,0.032062977603103296,-119.2215012769083,25.73559092396645,1,1
8,0.5174271025147557,0.4273964899719647,0.47241179624336016,0.027807821247750383,-118.99890560608003,25.598571107291637,1,1
9,0.5188857913757187,0.4291945655505016,0.47404017846311014,0.028929186128458014,-119.02535283304815,25.796296884921016,1,1
10,0.4440500133987315,0.3782324296502952,0.4111412215245134,0.03334296542644029,-119.38670340142882,25.672238414013457,1,1
11,0.1707466465449826,0.09357210636093614,0.13215937645295936,0.015816750224650875,-121.98459453872006,28.806101516150928,0,1
12,0.08552144738506957,0.04422765510864236,0.06487455124685597,0.02061416908053671,-121.83397510042064,29.55303057056402,0,1
13,0.16456091530173125,0.08266675818781305,0.12361383674477215,0.017596764785605384,-122.35173831578396,29.417087833400352,0,1
14,0.28609071316003365,0.24112663364800999,0.26360867340402183,0.02887315237861074,-120.42134016772351,26.900767079275703,1,1
15,0.41756874595049964,0.3555179134083799,0.3865433296794398,0.031645621627073635,-120.10420396734087,26.506740129992913,1,1
16,0.4565346944520493,0.37763992154188275,0.41708730799696603,0.048561155474072804,-119.88041081682564,26.18624472610587,1,1
17,0.4813011533446977,0.3940388551751608,0.43767000425992925,0.030383394410167807,-120.47710125734753,26.625425265972304,1,1
18,0.4855244432267385,0.4029222838789001,0.44422336355281933,0.0338697919919156,-120.70819708799841,26.770598518075882,1,1
19,0.4888015114381901,0.4112501044558822,0.45002580794703617,0.023518095481822515,-120.28856713027909,26.30320173231491,1,1
20,0.4793261730122473,0.40994121974136116,0.4446336963768042,0.017436852225090713,-120.46147634515744,26.472621430496197,1,1
21,0.4840894880079244,0.4115787362390432,0.4478341121234838,0.0195953569942072,-120.71747567883779,26.69068579189339,1,1
22,0.5164999779461791,0.4300301883163049,0.473265083131242,0.022102306523917505,-121.12098434001383,26.907668006047047,1,1
23,0.5302957743262308,0.4387707378160478,0.4845332560711393,0.028225192138055858,-120.89979183354629,26.88582948680914,1,1
24,0.5270934459231699,0.428459371535911,0.4777764087295404,0.012971363599879672,-121.00585142627845,27.248067634026917,1,1
