frame_num,left_ear,right_ear,ear,mar,phi,theta,label,valid
1,0.432984828764432,0.3803527586446229,0.40666879370452746,0.1284275095118225,-133.60298198774063,22.713006636396234,1,1
2,0.4311998160948252,0.3795527903195696,0.4053763032071974,0.11390217651011832,-133.67847710642627,22.662531474669407,1,1
3,0.42058403943472933,0.38189060127026364,0.4012373203524965,0.12252036062786649,-133.1633155505574,22.291619870554175,1,1
4,0.4063483660605752,0.38121396819946124,0.3937811671300182,0.12046821063011877,-132.67568619351988,21.943663171020283,1,1
5,0.42688296703505374,0.396424890764602,0.4116539288998279,0.13650139290603877,-132.33898173616748,21.35948335992824,1,1
6,0.43353221415183574,0.4017814973136802,0.41765685573275796,0.12724210511435885,-132.53398271087306,21.76043273519349,1,1
7,0.42831272129895764,0.39883910495385466,0.4135759131264062,0.12369440612785788,-132.52303243145383,21.741669627357993,1,1
8,0.4274355081695225,0.4014374561573728,0.41443648216344764,0.12541527086982976,-132.3219772911111,21.502867733469802,1,1
9,0.42739705867667765,0.40538060751467414,0.41638883309567587,0.12488463853140505,-132.45073769314547,21.817781730631285,1,1
10,0.4262411859696327,0.4047744358735473,0.41550781092158995,0.12941407230090354,-132.45940492968168,21.758430189373637,1,1
11,0.4257120809519997,0.40413209429737457,0.41492208762468713,0.13325566885225087,-132.29152557571817,21.650595005655298,1,1
12,0.4412931078152072,0.40727032560797616,0.42428171671159165,0.12441649423708201,-132.30988252568767,21.758150026551405,1,1
13,0.4198779615406809,0.39339928117670364,0.4066386213586923,0.11770017508298775,-132.6548310915192,22.024573440401493,1,1
14,0.43926316715674435,0.409368975832058,0.4243160714944012,0.12783220247053828,-132.18348662655535,21.8686963916904,1,1
15,0.4382074300696489,0.4111936063590425,0.42470051821434573,0.1345654517712875,-131.98963407892322,21.6745674751811,1,1
16,0.43714387417327916,0.4161947005839648,0.426669287378622,0.12885273217259519,-132.00000496891363,21.558796740581414,1,1
17,0.42993037186953925,0.4103309158602525,0.42013064386489585,0.12634178845593902,-132.28594021650898,21.700324015357197,1,1
18,0.43079307403064,0.4088879885378869,0.41984053128426346,0.1210202690893828,-132.2990190246722,21.821929132444527,1,1
19,0.42965172505872934,0.41060610296033456,0.42012891400953195,0.12041173694980022,-132.5529399000983,21.93709090517895,1,1
20,0.4300522673408991,0.40778345212594624,0.41891785973342266,0.13020459338508011,-132.30854806287013,21.746029261920114,1,1
21,0.4270296012919695,0.4099621328887371,0.4184958670903533,0.12575137513719153,-132.05997137904956,21.479420354939087,1,1
22,0.421781252397838,0.3921369676329666,0.4069591100154023,0.12635613626319858,-131.9809127647987,21.41052371249931,1,1
23,0.4383720003479101,0.407445770067305,0.4229088852076075,0.12958977370795716,-132.09362066090617,21.658203931369158,1,1
24,0.4336362458453337,0.40738516139190306,0.4205107036186184,0.12926120716561249,-132.20702526154895,21.790159067509073,1,1
25,0.43426714922901294,0.40718650725478966,0.42072682824190133,0.1305038864165598,-132.21208478064997,21.553838970023662,1,1
26,0.4341323006247351,0.3976164589883244,0.41587437980652975,0.13413370190984103,-132.3963120231148,21.561855936009593,1,1
27,0.43380335961657324,0.3954066229876744,0.4146049913021238,0.12104025705696234,-132.81968750835986,21.865237337252147,1,1
28,0.43982279096616456,0.39976010589591343,0.419791448431039,0.12615183726932522,-132.2606820431075,21.56840081238128,1,1
29,0.4406893236211073,0.40433610984292245,0.42251271673201485,0.12564481130558572,-132.62828712243115,21.86326496872177,1,1
30,0.4392134350989616,0.40462404798715396,0.42191874154305775,0.13029488545263165,-132.19911434793917,21.578905288101396,1,1
31,0.43830922930890476,0.40465899935902905,0.42148411433396693,0.1281405443090466,-132.26227221816177,21.647953115162533,1,1
32,0.43668702134337906,0.4024123355258158,0.41954967843459745,0.1321463730144779,-132.11828556251268,21.68751733158313,1,1
33,0.4306401710631009,0.39284938728341107,0.41174477917325597,0.13736605275877628,-132.26327424606842,21.683801366113915,1,1
34,0.43971613693736,0.4035399247698573,0.42162803085360867,0.14257270562240204,-132.25964209082443,21.69631197852752,1,1
35,0.43592875520238733,0.4003128767675057,0.41812081598494655,0.13674088054783326,-131.83652205132057,21.47380944523437,1,1
36,0.45411722565719026,0.4173634464160063,0.4357403360365983,0.1398825146056657,-131.6536364117104,21.44296248020983,1,1
37,0.4475176193605517,0.4121804465038956,0.42984903293222365,0.1365986591225147,-132.24974034763525,21.938813673874073,1,1
38,0.44236350414561165,0.4091577064326426,0.4257606052891271,0.13802642328826453,-132.03437321219477,21.598863584044672,1,1
39,0.42936548754651743,0.3864538808783155,0.40790968421241647,0.12936176107377825,-132.98543492132063,22.55728506443789,1,1
40,0.4329253821797136,0.3872267833680671,0.41007608277389035,0.1334459368638321,-133.0085744054744,22.7468393510166,1,1
41,0.4252736995444748,0.3842876637982437,0.4047806816713593,0.11050554447519342,-133.11278691252073,22.762120494070405,1,1
42,0.42926603058842033,0.3820491920106185,0.4056576112995194,0.1303524052543959,-133.36281405777098,22.88312624551036,1,1
43,0.43801284751414216,0.3889789270063391,0.41349588726024067,0.12112996480610635,-132.86793160297196,22.58341316384265,1,1
44,0.43802924191600395,0.4001453180893793,0.41908728000269163,0.13615453398883454,-132.51543976134886,22.330830627199482,1,1
45,0.43324006392175596,0.3996753182284976,0.41645769107512676,0.1448989027791138,-131.91135272928094,21.757123345434366,1,1
46,0.4327998237728053,0.4028758498498577,0.41783783681133146,0.13624150871279908,-132.4082419082121,22.111862763395386,1,1
