frame_num,left_ear,right_ear,ear,mar,phi,theta,label,valid
1,0.3238444261051154,0.20326948981744036,0.26355695796127787,0.016109860373683598,-142.8161473261476,26.337522782365465,1,1
2,0.3136486430883575,0.19294695496331538,0.25329779902583643,0.0137314146362269,-145.77993214043227,27.494499994090294,0,1
3,0.32064480991946553,0.19196389886025425,0.2563043543898599,0.012112688822379812,-143.91043742801256,26.578850547037742,0,1
4,0.32666919117690235,0.1903351282856917,0.25850215973129703,0.01373030687229574,-143.99516687468318,26.809938586578465,0,1
5,0.3234108175764295,0.17778164609052394,0.2505962318334767,0.013495709658705028,-145.19855464797533,27.44054864705087,0,1
6,0.3184619417459897,0.175821739204371,0.24714184047518034,0.013301701462786614,-147.1160028150284,28.71602215523086,0,1
7,0.3095648155722561,0.1753218121706496,0.24244331387145285,0.014242075354294186,-146.6348531930056,28.514087321164517,0,1
8,0.3285428131098786,0.18547614894330974,0.25700948102659416,0.016127278509630076,-148.95289759443787,29.365709701026073,0,1
9,0.2934576222154004,0.15899573886433221,0.2262266805398663,0.012532529265266858,-144.4007119903059,26.63555173700515,0,1
10,0.30289035860142866,0.19222977468280433,0.2475600666421165,0.01444214307648961,-145.45017112944282,27.236998531907147,0,1
11,0.30298962906375776,0.18194860786368358,0.24246911846372066,0.012691627388817638,-144.26074525667215,26.661427473637097,0,1
12,0.31800042715334564,0.192323882553321,0.2551621548533333,0.011095175908738977,-145.90591443382667,27.780603413637607,0,1
13,0.30452849629642037,0.21506727644487567,0.25979788637064805,0.011646756618441868,-144.07437408244402,26.943308477960777,1,1
14,0.2933669556573601,0.2131406003763304,0.25325377801684523,0.012205221357512792,-144.36028570805453,27.903477180027377,1,1
15,0.2924126800387006,0.20622154499886153,0.24931711251878105,0.014741724644718911,-142.66221553281187,26.14571676353554,1,1
16,0.2887461640681232,0.19574612576822095,0.2422461449181721,0.01447366103683359,-144.00242360300797,26.872108175749773,0,1
17,0.2907258555103029,0.19675622204113663,0.24374103877571976,0.015976119436827255,-144.30547611825898,27.70967445419381,0,1
18,0.27995125700056167,0.18844458311282902,0.23419792005669535,0.017647046940834268,-143.70760422680902,27.417595117127732,0,1
19,0.19673351850446102,0.11139559462910052,0.15406455656678078,0.015362646804877023,-152.29335632796966,31.288860056631005,0,1
20,0.09718205084052615,0.00812086108118524,0.0526514559608557,0.015232137177126038,-145.61859296661356,29.200209685821445,0,1
21,0.12941867581669583,0.04000193366965519,0.08471030474317551,0.011301841608088012,-144.51447698734137,28.09821005746286,0,1
22,0.1456731195519052,0.05145938795643956,0.09856625375417238,0.008599038705020563,-146.4850735484018,28.778561535047846,0,1
23,0.24152845128875772,0.09221162953374512,0.16687004041125142,0.012469983728699618,-141.6746300234804,25.917781266547884,0,1
24,0.43457890612997835,0.2861227415524024,0.3603508238411904,0.015647787129129818,-137.38092136760034,22.03535924686387,1,1
25,0.46972325614046895,0.3256798009447525,0.39770152854261076,0.013452739541233301,-136.90427458365392,21.61190300939665,1,1
26,0.4942237809212329,0.3726588670126404,0.4334413239669367,0.013081325749408018,-140.37530986598185,24.245222411229634,1,1
27,0.5298265431397112,0.3991984872315592,0.4645125151856352,0.010888075067049129,-141.89405716613675,24.927287751536447,1,1
28,0.5058000167661331,0.3959723779659676,0.45088619736605035,0.013275025397619896,-138.11051961583462,21.89086458642251,1,1
29,0.5363406187419291,0.40795899964701887,0.47214980919447397,0.012997553886416336,-140.2592056600647,23.650243601759943,1,1
30,0.5418245848737999,0.41015930358377517,0.47599194422878754,0.011204764599535526,-139.47776537075146,23.278077387667082,1,1
31,0.5340379522015524,0.40797234574993063,0.4710051489757415,0.011144298982326526,-139.21947437756552,22.89482878292318,1,1
32,0.529147451606961,0.4119068397293328,0.4705271456681469,0.012950165708363397,-139.2189280170643,22.65908854137496,1,1
33,0.5440528023336674,0.4346582127105409,0.4893555075221041,0.012176760092665868,-138.45335415810405,22.206951509943814,1,1
34,0.5517560429418754,0.4243560902281591,0.48805606658501727,0.012223510613500521,-140.40112487745552,23.570664727439663,1,1
35,0.5544332295159774,0.4385466130318579,0.49648992127391767,0.012537974487559942,-138.70333042424213,22.2572550597187,1,1
36,0.5701203089201183,0.4400185701711048,0.5050694395456116,0.011966130851412312,-138.28281481566415,22.153218901124895,1,1
37,0.4699989100965085,0.38755584253317077,0.42877737631483964,0.01390347465902526,-137.66014116695425,21.64001496888419,1,1
38,0.4447051383692377,0.35541235183794223,0.40005874510358996,0.015182448913674552,-137.97330479421532,21.766664738853898,1,1
39,0.4432187843168855,0.35946035558391143,0.40133956995039843,0.014317202029293524,-138.31691736602892,21.91608480844014,1,1
40,0.4593955582395779,0.370608900522986,0.41500222938128195,0.013926193699447849,-138.40900372349395,22.048906319939572,1,1
41,0.43821299977139216,0.35636609182047496,0.39728954579593356,0.014425450265306509,-137.42299157440291,21.298027158799844,1,1
42,0.4581343697145354,0.35611707354660366,0.40712572163056954,0.012651467884235523,-133.79279810271206,18.437151436001628,1,1
43,0.47038899092897246,0.36628766320167966,0.41833832706532603,0.013914490810054126,-134.34073123320303,19.010402784262713,1,1
44,0.4541126821015971,0.36196159708685943,0.40803713959422827,0.012175597329312747,-134.4415817189667,19.07480548654637,1,1
45,0.46033308837198533,0.3647613737642036,0.41254723106809443,0.012832741284792656,-133.54429209037556,18.839050011444346,1,1
46,0.4698116513529393,0.3786647009372158,0.42423817614507753,0.013366436715384988,-134.03242889689366,18.68158527999105,1,1
47,0.4747563436231635,0.3807672628558204,0.427761803239492,0.012678794026893318,-134.3689559939969,18.96885018429933,1,1
48,0.4886299839193271,0.37575326415167826,0.4321916240355027,0.0129225489842613,-133.67125437619367,18.70942170348951,1,1
49,0.45410767262887586,0.36971000357940464,0.41190883810414025,0.008425841334047283,-136.7905905281704,20.746114543826916,1,1
50,0.4353870488560032,0.3479207988860887,0.3916539238710459,0.008652698020980688,-138.20029072194063,21.783194977446968,1,1
51,0.4269880901204122,0.3384962898096925,0.3827421899650524,0.009960130323595376,-137.231725543534,21.236037263050424,1,1
52,0.4295955347838507,0.3428048258163945,0.3862001803001226,0.009876229839126466,-137.03047258031054,21.68758625671674,1,1
53,0.41108875833401454,0.3313343553361696,0.3712115568350921,0.013350847410132772,-137.00275896092856,21.661459970267618,1,1
54,0.40792581512441456,0.33125241219290147,0.369589113658658,0.01349130229646732,-137.11960226111327,21.721213865956777,1,1
55,0.34304842891197657,0.25313884041195395,0.29809363466196526,0.012902070715127245,-138.31073134394066,22.596235279115955,1,1
56,0.28185448272204733,0.1918889646653424,0.23687172369369486,0.01618814499737773,-138.72831229434115,24.196308942367217,0,1
57,0.2876189603845231,0.1998329281541637,0.2437259442693434,0.019104551978541023,-136.42657762688333,22.36943944650415,0,1
58,0.28742308163818486,0.19736705397212062,0.24239506780515274,0.030164437873881646,-136.64800051952227,22.915453738336264,0,1
59,0.2627248796145645,0.17552900260787646,0.21912694111122047,0.03567772797964378,-135.79132998188587,22.25461646099505,0,1
60,0.2880540917882154,0.18914050043354272,0.23859729611087904,0.0443506160852985,-135.46373443285609,21.761184344688587,0,1
61,0.29492583685040347,0.20761401570219942,0.25126992627630146,0.02521002210156617,-134.71139494868643,20.953022228673557,1,1
62,0.293903070809753,0.19313297014764147,0.24351802047869722,0.02209580830243953,-134.69811400692842,20.925325314432655,0,1
63,0.2916980060176134,0.22444352306641244,0.25807076454201294,0.026421062384730187,-134.7563838273506,20.450510456510514,1,1
64,0.29472471351811064,0.230262056504081,0.2624933850110958,0.037776383975738036,-136.3021233621904,21.42676554400552,1,1
65,0.32267393531685185,0.2421548353562666,0.2824143853365592,0.067929759686384,-136.3264167456718,21.78911823747499,1,1
66,0.2856849941569273,0.1803545345332597,0.23301976434509347,0.07750170234556655,-137.59529077424304,22.91565626737946,0,1
67,0.07376874965584798,0.02465816028212359,0.049213454968985784,0.051674064651191835,-142.2451354295153,26.376360376659214,0,1
68,0.05127445141453211,0.019814178499532837,0.035544314957032475,0.037387136185145005,-141.19496311068573,25.889705040937244,0,1
