frame_num,left_ear,right_ear,ear,mar,phi,theta,label,valid
1,0.5221868233255317,0.45407902887343404,0.4881329260994829,0.006817592796041302,-135.19696428855096,34.543023558634175,1,1
2,0.5156272042662593,0.4497322299529825,0.4826797171096209,0.006207743379740863,-135.66062550305918,35.13214268309154,1,1
3,0.5145764554495369,0.4530493395674573,0.4838128975084971,0.00685385074711054,-134.97104467094593,36.31538784510096,1,1
4,0.5206427425166507,0.456847043469068,0.48874489299285934,0.007228238527108336,-136.35621937713557,34.989412023936445,1,1
5,0.51910927236756,0.45798169289084834,0.48854548262920416,0.006942956787545044,-134.8186954512998,36.01770137412619,1,1
6,0.5261628572530929,0.45324352173277693,0.4897031894929349,0.007038925437313135,-135.12686243487994,35.19107030983174,1,1
7,0.5271512227661748,0.4482425250540496,0.4876968739101122,0.006703321306356584,-133.90934183176284,34.32953115231571,1,1
8,0.5190108276044968,0.4448221928308973,0.48191651021769705,0.006117373556399028,-30.44330719448903,71.87962193743247,1,1
9,0.5328328700479139,0.45607317610364556,0.49445302307577976,0.006835795583959867,-135.57316703415253,33.349272519503295,1,1
10,0.5312835177761532,0.45318994787584455,0.4922367328259989,0.006636828473685521,-135.20707371074383,33.93019152026998,1,1
11,0.5266952030966652,0.45578301790534853,0.4912391105010069,0.00632794172586165,-135.50661824772317,34.02925427062687,1,1
12,0.5217550375247072,0.448238368725267,0.4849967031249871,0.0060960017064440215,-134.24273681674882,34.9281868537781,1,1
13,0.5155052936067105,0.4543071321028996,0.48490621285480506,0.008291687555049226,-137.2882306583247,35.0488527039818,1,1
14,0.5181693332646695,0.4483515548661101,0.4832604440653898,0.005211431622875554,-136.7390985018553,34.61465177860685,1,1
15,0.5165681784750645,0.4439223203356948,0.48024524940537966,0.004505865046079814,-137.26949424575682,34.4846407796148,1,1
16,0.5157859140902408,0.44355952326986897,0.4796727186800549,0.004135086020555219,-135.56809814956935,35.16606196539154,1,1
17,0.5266345775004377,0.45595389160926425,0.491294234554851,0.005102587548215139,-135.39299193300317,35.96142959911579,1,1
18,0.5153096450644882,0.45100429833844097,0.48315697170146454,0.005188099290293444,-135.53342779710334,35.881706176521334,1,1
19,0.5221900154176076,0.45481933452537643,0.48850467497149197,0.005960339824980451,-135.59366980083533,35.90179653691815,1,1
20,0.5226678613074095,0.4514287352082058,0.48704829825780765,0.006118516619976901,-137.67145080270123,34.18134349350628,1,1
21,0.5206337430317485,0.45478269760417667,0.48770822031796257,0.005972869839950716,-138.15058418840857,35.63059992407069,1,1
22,0.514418356851285,0.4403207842683953,0.4773695705598402,0.007096234443404174,-137.5594544011424,33.738425040520184,1,1
23,0.5269038933046419,0.45662495658107094,0.49176442494285644,0.006149778033866476,-137.5168036484305,34.88404236157298,1,1
24,0.5258688584015135,0.45499300551140764,0.4904309319564606,0.006206281364912054,-136.8459802484416,33.69283407696104,1,1
25,0.5084008510873645,0.44446993872409013,0.47643539490572734,0.006383590581837116,-30.809585356720802,71.9847836878306,1,1
