frame_num,left_ear,right_ear,ear,mar,phi,theta,label,valid
1,0.3564940237642081,0.33435580097390766,0.34542491236905787,0.005695137595385381,-132.58698802716825,35.9215598118917,1,1
2,0.37913832450529855,0.34947213094928437,0.36430522772729146,0.004308797414298399,-133.20960487298746,34.28661803151977,1,1
3,0.36843888265910685,0.34267912345360785,0.35555900305635735,0.005788094621851042,-133.05264754430448,34.232463768641786,1,1
4,0.3669954234797284,0.34953294103497706,0.35826418225735274,0.004658353549985665,-133.47128497453068,34.20969527143189,1,1
5,0.3709163923167927,0.3494228883069658,0.36016964031187926,0.004930699829843716,-133.1658487633557,34.13589790461034,1,1
6,0.3749247019375709,0.34829447780172296,0.3616095898696469,0.005575120624740736,-133.14573551454734,34.63672880101667,1,1
7,0.37448353460256273,0.3523860196728884,0.36343477713772554,0.005686586547816033,-132.92772342992902,35.55316526073355,1,1
8,0.35762482026563225,0.3284457233089643,0.3430352717872983,0.005647413405462662,-132.45825468660516,33.96488068386249,1,1
9,0.17703429813346375,0.16767607898570613,0.17235518855958493,0.007130629506195563,-133.1266533427973,35.11010068867243,0,1
10,0.1005007369530677,0.10104217022232695,0.10077145358769732,0.00678118865817533,-136.93258115887062,37.55242718876934,0,1
11,0.11915534699018136,0.11157053228847064,0.115362939639326,0.00567074166638145,-134.788114399556,36.06779300190469,0,1
12,0.27536809018070046,0.2552387855011422,0.26530343784092136,0.006896108142275548,-132.91550514356928,35.06958547360761,1,1
13,0.34280633594518395,0.31102205266578753,0.32691419430548574,0.0053936278920038525,-132.3056756578036,34.961468358128045,1,1
14,0.3459374837481267,0.32670179521259807,0.33631963948036236,0.007367149114161575,-132.94488661584015,35.32828602362174,1,1
15,0.35492601945110763,0.3423447821440951,0.34863540079760136,0.007570224932615234,-133.1673594472296,35.372214755024494,1,1
16,0.3567982669652858,0.35016208955012734,0.3534801782577066,0.0069837172444505696,-133.4367797363742,35.2951145616552,1,1
17,0.35812042853343373,0.3516892886396398,0.35490485858653675,0.007395833559592777,-133.6066422997524,35.162225748900084,1,1
18,0.3504757083712961,0.3553908433008519,0.35293327583607403,0.007557541762990368,-133.84432614989316,34.80999445914059,1,1
19,0.3454162272803532,0.34857498840544504,0.3469956078428991,0.00802567881538106,-136.0070908491042,35.342355541670216,1,1
20,0.31331837485262404,0.2982072466814474,0.3057628107670357,0.008946951231876513,-135.20617347352643,35.89611715891377,1,1
21,0.2707813622523209,0.2594216921882688,0.2651015272202949,0.007235414791478969,-133.86095307417258,34.791858435025354,1,1
22,0.25657713723333475,0.2457264331517621,0.25115178519254844,0.008915502340631301,-134.4552809666292,34.82936670179132,1,1
23,0.3067335787872571,0.27655561986906074,0.2916445993281589,0.008722278849998485,-133.64850538985533,35.14136048656642,1,1
24,0.3116017709222795,0.2861607989850707,0.29888128495367505,0.00812302610034678,-134.05721391021288,35.19336098793348,1,1
25,0.33324268454339456,0.29957029886444003,0.3164064917039173,0.008847106916232462,-133.79135418796332,35.55248034946001,1,1
26,0.34408412764103163,0.3071016210188095,0.32559287432992057,0.008177101967565574,-134.09709517327175,36.29888994624328,1,1
27,0.3270134857332955,0.291702183269475,0.3093578345013852,0.008800916151009973,-134.02596221651615,35.3613817908812,1,1
28,0.35476537752322435,0.3146877300084907,0.3347265537658575,0.00800909491659968,-135.95786715153093,34.95868091192626,1,1
29,0.34932963303358433,0.3125651640741639,0.3309473985538741,0.00889960484867981,-136.5025723337737,34.53094953358276,1,1
30,0.3598835069652032,0.31901984049325444,0.3394516737292288,0.009069669764472512,-136.38728537307108,34.92834845596721,1,1
31,0.3408353541710657,0.29748415145637147,0.31915975281371856,0.008666211372955266,-136.1009337663065,34.0506255229044,1,1
32,0.3375067387677446,0.30481838538247846,0.3211625620751115,0.007742944236422016,-133.82496088717775,35.31735377304963,1,1
33,0.3363755788873669,0.3013314599627348,0.31885351942505086,0.0067306758233056044,-133.9924428181766,35.48264986876502,1,1
34,0.3420347078841424,0.3007173055281056,0.321376006706124,0.0068367286835994585,-133.50650181039356,35.51875249523952,1,1
35,0.33862497242657463,0.3082293003082061,0.3234271363673904,0.007967508766351137,-133.40292939018792,35.06645529790776,1,1
36,0.324046905724044,0.30178149999349524,0.3129142028587696,0.005172194606998512,-133.45235455562036,33.245892486258,1,1
37,0.3307530425722432,0.2944799582953975,0.3126165004338204,0.009695726118361546,-134.0472491546431,33.92402622299944,1,1
38,0.3450787300946678,0.31108120461397365,0.3280799673543207,0.007370718191819572,-135.01190174419906,35.01095663568334,1,1
